Code,2013,2014,2015,2016,2017
86,4.57e-06,0.0,0.020414663363229984,1.41e-05,1.15e-05
87,0.07063265621657139,0.013024559322780233,0.04504309134381571,0.0067230604267134765,0.007798499913219855
88,0.00044568391566801596,0.0053897103004781855,0.002806433370259358,0.000412587394450012,0.041613563518820534
89,0.0004752185306838159,0.0,4.16e-05,0.01693351255825029,4.456216174720001e-05
90,0.006147033039155372,0.000480647276900442,0.001779963934594842,0.00477052186673496,0.00703610389266588
91,0.0,0.0,0.0,5.63e-05,1.15e-05
92,1.4649831039999999e-05,7.72e-06,0.0,0.0,5.75e-06
93,1.83e-05,0.001382197,0.003248195,0.0,0.0
94,0.008954175827774519,0.00041853154576281003,0.012519618483715089,3.7344744285e-05,0.0014541979950449602
95,0.000141000807634704,0.0012896712943102201,0.00022304086340638402,0.000328159410262464,0.001417659556122081
96,0.00011831643194711899,0.00041208692512482,0.00014518549258850797,0.000162446636190976,0.002129004054070083
97,0.000115559426290022,0.0004091868160863,0.00038538258422242996,0.00039088114211968797,0.0024748144419015506
99,0.03222093376337962,0.0007976869865344,0.0003480952510714,0.00068745424403304,0.0005354077466707199
HHI_X,0.5685763288109895,0.700139308997234,0.7529041688108625,0.7672523661086701,0.6175018418751853
